col0 col1 col2 col3 col4 col5 col6 col7 col8 col9 col10 col11 col12 col13 col14 col15 col16 col17 col18 col19 col20 col21
-0.07190918940281585 -0.3377434952844891 -0.42412422372071573 -0.39911948409477144 -0.3609279608464798 -0.3160157491954192 -0.2841122039380073 -0.2923143291791634 -0.3061378968248776 -0.3300225911553377 -0.32659324409055757 -0.33419555349868985 -0.34973168894872464 -0.3549390364882905 -0.37387489011234953 -0.3731892918183348 -0.4007112393722109 -0.42660763686945896 -99.0 -99.0 -99.0 -99.0
-0.13009976823028968 -0.36484260139736907 -0.28102674711378467 -0.27552344560726943 -0.28081597549613246 -0.295188044471135 -0.3079534144988437 -0.3415192886520539 -0.3676511890207566 -0.3888537585735321 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0
0.09726963454015596 -0.10585676740810697 -0.12187940937906927 -0.1042647662664535 -0.1273989317054827 -0.13938738180739768 -0.17295186808177998 -0.20339526682238873 -0.22870571311815877 -0.248841148606702 -0.25028809741227576 -0.25461128089626084 -0.27639980139451514 -0.2712239552594066 -0.2915111865412772 -0.30861819607396224 -0.3293897398560196 -0.3448530042717935 -0.32983748659996637 -0.32925773044815687 -0.35537095024281135 -0.3919103120865155
0.12997770309448242 -0.05145524163412555 -0.17752652740953243 -0.2568935453891754 -0.2844312787055969 -0.3263201571511217 -0.3374695877429076 -0.3374907970428467 -0.3241305351257324 -0.3180494180668217 -0.3194028437137604 -0.30798924008446005 -0.3022780418395996 -0.3093083186715798 -0.30360960960388184 -0.2984863603663289 -0.2803366694576965 -0.29722723364830017 -0.2830088027582038 -0.28798797726631165 -0.28123611211776733 -0.29225000662558964
0.14695774595211533 -0.025818298968768364 -0.02960767604867219 -0.031996687858964604 -0.03773041069507599 -0.053656793754335255 -0.11744461041771331 -0.15655446148375116 -0.1860549357423817 -0.23218576083885575 -0.27592107200129634 -0.2992505109134468 -0.3194238357897634 -0.34694502155901297 -0.3738589882850647 -0.3974842424614107 -0.44223903546715926 -0.4989749920237565 -0.5581719678109165 -0.5964469612900412 -0.6327582599967206 -0.6820331326664733
-0.10341633553425551 -0.3610598775590212 -0.2949456194668144 -0.15630702304049038 -0.1063677968726238 -0.0694416439265545 -0.11506903341249673 -0.13942399525028304 -0.18040425581418576 -0.20992860081368242 -0.22669232408722179 -0.2829578027125287 -0.3575728436911976 -0.402170086374733 -0.4287869320279089 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0
0.07418221586874527 -0.3047350946060726 -0.329000642787471 -0.2517408548146085 -0.1573465767680645 -0.08654472000601414 -0.0445117539169629 -0.13309751191531352 -0.17272160694776853 -0.21986499790077227 -0.2761459829369897 -0.33885123863226646 -0.3570975440373548 -0.3724813461303711 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0
-0.10136066052595742 -0.4305738388745896 -0.3565435127211094 -0.30059692374727315 -0.2755693925082197 -0.2554204036564978 -0.25940397801873233 -0.2802812043928157 -0.29276558721428264 -0.3303599035867046 -0.38727854984390414 -0.42915338300108263 -0.4841062230282222 -0.511058684115929 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0
-0.027457230741437254 -0.18932904097931594 -0.23174002263021606 -0.2726318654042189 -0.30307501554489136 -0.32521286625153084 -0.34171877531982353 -0.3591653207000816 -0.35373568203798333 -0.3634264390751721 -0.3699306231295113 -0.37649789533410605 -0.36335664562613385 -0.34972488452941436 -0.3187709152698517 -0.360721520049467 -0.37622027140722974 -0.38059388578214337 -0.4002496222594821 -0.3975037954291407 -0.3810006387306252 -0.39710225703628427
0.08704956711716698 -0.04072055499788896 -0.05831293346263767 -0.03543467018032296 -0.062172867357730865 -0.13279988434853188 -0.19449706805396189 -0.2232812288283966 -0.25144083854898014 -0.2992407109084744 -0.35053871505059725 -0.3637038966708832 -0.3716860276992307 -0.38972332432865336 -0.4064779579639435 -0.4138763777225143 -0.43869420991059854 -0.4735239985753695 -0.55558904122885 -0.5907408690006651 -0.6348696472349583 -0.6776513341175561
0.2432190626859665 0.047598074464216884 -0.1328095366210035 -0.14770013093948364 -0.1378117948770523 -0.1191206312827209 -0.11416205783307383 -0.14064382016658783 -0.16044463217258453 -0.19039878795131218 -0.21815714240074158 -0.24651005616614163 -0.2748793661594391 -0.30015584279803686 -0.3238770663738251 -0.33074648800783 -0.34805086382905104 -0.3602617681026459 -0.3706240009238212 -0.3822658061981201 -0.3850058615207672 -0.40260637781147146
0.20592273771762848 0.0617942251265049 -0.06340739876031876 -0.1659347265958786 -0.20345351099967957 -0.22112103698487034 -0.21870136260986328 -0.2385241985321045 -0.2802917957305908 -0.3108748495578766 -0.3295702040195465 -0.34345436096191406 -0.37003910541534424 -0.3733538091182709 -0.38490986824035645 -0.404037534418056 -0.42589083313941956 -0.4434216320514679 -0.4731913208961487 -0.49468526244163513 -0.5148276686668396 -0.5224566459655762
0.0005052851047366858 -0.13718103838838214 -0.5034408393559788 -0.6166614890098572 -0.6317877173423767 -0.6246552607216369 -0.5491468844162187 -0.5053076148033142 -0.4623076319694519 -0.4169393598824907 -0.3577243387699127 -0.31598757801525507 -0.28178638219833374 -0.2912491985161885 -0.2916507422924042 -0.29114609675826575 -0.30582798454488985 -0.32325753569602966 -0.35320190331772067 -0.3897618353366852 -0.40632086992263794 -0.4459925164731309
-0.059530150990733645 -0.31526411143563826 -0.13461016345924334 -0.09764211022943568 -0.06934606478209746 -0.07610861321692215 -0.11474197942597585 -0.13459507975045046 -0.17524594900787796 -0.2353671080835058 -0.2631280207296257 -0.2747839186580819 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0
-0.04519162418681178 -0.24113864307502353 -0.22403671008135262 -0.15858731039361507 -0.10712931115274568 -0.0788130991984015 -0.11498671631315842 -0.17528846584033364 -0.2232568977044436 -0.234268238672431 -0.25191309937768835 -0.2856125299361784 -0.3243246124683021 -0.35390702723600237 -0.3844966985719786 -0.41774736102464494 -0.457578508010565 -0.4650706206172999 -0.4837576486641487 -0.5065550917486954 -0.5095696973806839 -0.5023523824766781
0.039850657892081406 -0.12115972254683958 -0.21404962399336175 -0.2305575700312784 -0.2142961792961979 -0.22676935664290276 -0.21154211826306177 -0.24570364426711744 -0.2744054878183877 -0.2813318295935024 -0.28762343127027457 -0.2923925207413268 -0.2782740211992799 -0.2862290143966675 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0
-0.029276861229594216 -0.2909043318980081 -0.3674467135173745 -0.36136814341958223 -0.3420829852829216 -0.28526183455818355 -0.19518738926125748 -0.19185456116706553 -0.17442692579877817 -0.16844977512288403 -0.19660325238030638 -0.22243958446260728 -0.2854692590246824 -0.3264446992351753 -0.37731120696571874 -0.45774448018383124 -0.49772210885116214 -0.5151697305854167 -99.0 -99.0 -99.0 -99.0
-0.08609583596413183 -0.1839968080676224 -0.08135221403702837 -0.059444765539738945 -0.08921212867803681 -0.14022504174642497 -0.1975921138358656 -0.21516983590693659 -0.23609754188667323 -0.2796341345456651 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0
-0.00954396036222166 -0.3628774693816375 -0.38474210046521834 -0.31061427797307667 -0.28269159389040655 -0.27155988931709996 -0.28475704485860454 -0.3005010217650383 -0.3328816521183415 -0.37989877474626926 -0.40997381562443835 -0.4196867741336995 -0.4078023241195774 -0.41137080269682885 -0.4211878981142429 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0
0.012597779528409727 -0.09501206874847412 -0.07940145545876891 -0.12092542760775603 -0.12767720222473145 -0.15221151546530068 -0.18070037064770644 -0.21670952629034618 -0.244843527674675 -0.2593111716789939 -0.2936153038079503 -0.3105950653553009 -0.3158865840626165 -0.3149343526449442 -0.3194785416126251 -0.3286780400005606 -0.3577215389202326 -0.37088478820956305 -0.381647527217865 -0.3917421038544465 -0.3938456558672476 -0.38636747002601624
-0.029891227567881026 -0.14411289091794846 -0.171690214519438 -0.14344033643537912 -0.1523956944349937 -0.16371274781902917 -0.1929873877328501 -0.2160115774911704 -0.22751328839320678 -0.25809334076559803 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0
0.2597702463656241 0.13610583543777466 0.0201404982906256 0.03405839981677841 0.03484558314085007 0.01000999508637916 -0.039529079567521115 -0.09386904303691036 -0.13594943284988403 -0.15050321530079286 -0.18193368489554146 -0.22016601264476776 -0.23719027525206243 -0.2568775179147704 -0.2707740068435669 -0.2752241926725305 -0.29321327061210917 -0.32076583323493996 -0.337444543838501 -0.34943118105799953 -0.3926827492674402 -0.43147504329681396
0.0336216594856466 -0.13592776301517864 -0.13344706470574808 -0.13986005543328475 -0.1285112698183667 -0.1349172007348463 -0.1943767594927022 -0.20796472937351088 -0.23009552532067296 -0.27608290239165056 -0.3192328803137197 -0.3618073996595581 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0
-0.07303306389525752 -0.31933415340501825 -0.3837158359336515 -0.36136251573786976 -0.30664391391816465 -0.2884862594724569 -0.23989487677659013 -0.23305254737953754 -0.23117295996064816 -0.21778324182647457 -0.23104684393403385 -0.2407475473624392 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0
-0.06703674667974252 -0.11544832593404863 -0.09539261704707327 -0.14250064506635396 -0.15197346341432938 -0.17180591225837727 -0.2206248925131634 -0.2532625966390482 -0.2844916407580977 -0.3200307109742958 -0.31993737198539834 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0
-0.08658821060579786 -0.27842541867348797 -0.24815801436227403 -0.22839378461518908 -0.24152958444625708 -0.26671723744847076 -0.27736885308203746 -0.28363625280199256 -0.3065487879014119 -0.33485435287600235 -0.35996725207473873 -0.3975285859887621 -0.4177463867946941 -0.4212734454592959 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0
-0.1611580802719554 -0.3065971043822162 -0.2241371661480735 -0.20988086162848713 -0.1879393207563644 -0.17637872528084858 -0.22411261617440617 -0.26581189977708763 -0.3033429284054753 -0.32894829877743065 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0
-0.010141177369449658 -0.22529293930794236 -0.2237595184062174 -0.18986631943736512 -0.15627715475477516 -0.1926005964691224 -0.20192671369846565 -0.19285228030290202 -0.22361848326959977 -0.24553783210928234 -0.26020706989144093 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0
0.22776579856872559 0.10571451788417066 0.04113871604204178 0.028068890795111656 0.036925408989191055 0.028011316024817667 -0.01177283190190792 -0.03529664874076843 -0.07886061105965653 -0.15113741159439087 -0.17726300656795502 -0.21907965427357223 -0.2479558289051056 -0.25830528140068054 -0.2694469690322876 -0.2794353109395574 -0.299096018075943 -0.315493106842041 -0.3426312671593507 -0.3626730740070343 -0.38120153546333313 -0.40400902995584237
-0.06721256738279348 -0.2378032151119512 -0.11371389241104954 -0.06009912852297598 -0.06702056711439372 -0.10217154028207819 -0.1361061972020518 -0.18870903652124493 -0.23064943376298983 -0.2506052209703701 -0.28690646283614085 -0.3218452281080022 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0
0.08627099831333243 -0.2498761060992617 -0.32047450384771814 -0.3021511945771618 -0.25037139665484076 -0.2096505194816166 -0.15182891646725283 -0.13207020766051825 -0.15932376805899356 -0.2636452919584594 -0.32854319534393445 -0.46947732193686253 -0.5888475927619593 -0.742386156326436 -0.9014831914030921 -0.9771432629185959 -1.1310511164283605 -99.0 -99.0 -99.0 -99.0 -99.0
-0.01532724693144152 -0.1660413810546361 -0.2926298049713587 -0.397347914102387 -0.3934777796265976 -0.3860160891123237 -0.35707379415909735 -0.3401995379382739 -0.28909137213971237 -0.2692178364433697 -0.2753504424890589 -0.23263413930217489 -0.2090716184915685 -0.20289761954137026 -0.2212507418494172 -0.22630312288404875 -0.20901223441457556 -0.21366699673123063 -99.0 -99.0 -99.0 -99.0
0.28790059459492456 0.19830164820319543 0.044410290339434 -0.006842752250326334 -0.0132453836779421 -0.007413811039768186 -0.06836536407296136 -0.1193742989129973 -0.18533936697144857 -0.27459286835134883 -0.32618780597728514 -0.3755778474490557 -0.4274863738971549 -0.4857285710866643 -0.5372801036020712 -0.5850498671147244 -0.6182236637785067 -0.6671755760525286 -0.7177613553998936 -0.7261571884155273 -99.0 -99.0
0.04301412088084416 -0.1972948224176524 -0.2677453086815587 -0.2584547740828053 -0.26097383931644214 -0.2665880010208874 -0.2803258587188522 -0.3149073280453436 -0.33415403845375335 -0.3450991179165699 -0.4119400978739299 -0.5056232630482448 -0.5849595008677321 -0.6326862544169352 -0.6838220044606573 -0.6972337827959066 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0
0.0870167121171722 -0.10079444931508497 -0.23129350236045484 -0.2650781922984261 -0.252902209848887 -0.23874107599956793 -0.2335997637845414 -0.2580534209487054 -0.30127051921902026 -0.3443323551107628 -0.3792019036189381 -0.42152323775469014 -0.44951864162403776 -0.481208456038406 -0.5205960572816216 -0.5626120746256825 -0.612152661114608 -0.6387409786682867 -0.6734717861104138 -0.7016561823794603 -0.7295336323804859 -0.7419708454808057
-99.0 -99.0 -99.0 -99.0 -99.0 0.24528828263282776 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.03994922712445259 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0
0.12241512720388671 -0.13143509577619228 -0.11728106978637085 -0.13752600312476362 -0.17010916113595337 -0.2201105069579778 -0.24879708561623623 -0.29538884145061745 -0.330365041442178 -0.3480572125180449 -0.3658167718979664 -0.3632965194152284 -0.3752645815247193 -0.40155841535820086 -0.42559698291879894 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0
0.10607128735335773 -0.13914999501551528 -0.17508831370008707 -0.1769230778075649 -0.17327041497302895 -0.1638781021192243 -0.18520063669425296 -0.20415859123701194 -0.24250282745388932 -0.293130757977687 -0.364618316423896 -0.4358766905513036 -0.4485034640002013 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0
0.16583812507210352 0.07400793216529429 0.019119531416134067 -0.05664752127453441 -0.07030447928569616 -0.09863831648017354 -0.13015232661525244 -0.15187289391936268 -0.1464091566159722 -0.13784306157462864 -0.1693429308127376 -0.20651569342181997 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0
0.3087047040462494 -99.0 0.18105396628379822 0.08475565165281296 -99.0 0.01678113080561161 -0.0728643462061882 -0.10651013255119324 -99.0 -0.11650193482637405 -0.13505776226520538 -99.0 -0.15214119851589203 -0.15799516439437866 -99.0 -0.15770287811756134 -0.16821159422397614 -0.16590896248817444 -99.0 -0.1791597604751587 -0.18228551745414734 -99.0
-0.06546626505318442 -0.40830157639926323 -0.42344742395272317 -0.3336972266256025 -0.25228304276425284 -0.22293687877719992 -0.25082314542099454 -0.2777147364723184 -0.3232103166475947 -0.359749418781465 -0.3637390606274225 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0
0.012334620936399487 -0.12467639148235321 -0.19771536578844023 -0.2566160635218524 -0.26583951711654663 -0.2694737051720496 -0.24396603710790282 -0.21169987621926029 -0.20602630078792572 -0.20569094595048956 -0.22603964923211745 -0.21638883650302887 -0.23286854931000261 -0.27207207850847687 -0.33799630403518677 -0.3551642897179288 -0.367165599450431 -0.3618876956742659 -0.3677639365196228 -0.3872885638618973 -0.38342906722296777 -0.3849896192550659
0.08880148339316717 -0.23533409537282549 -0.24563062658079454 -0.21807630611622666 -0.21036182962778735 -0.24642231868691042 -0.2675866476865329 -0.26300516032753746 -0.26621327661795924 -0.27010541478921063 -0.2926583526213932 -0.32868193114768957 -0.3665506857676344 -0.38801175355911255 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0
-0.14455579818336456 -0.3549764942748201 -0.27020519963375034 -0.14510249930750127 -0.08687395568741992 -0.12961404895177053 -0.20576943914330095 -0.2778388337672381 -0.32211538256475925 -0.3571708202167629 -0.3914536626015091 -0.46975844887934165 -0.5378386296774035 -0.5936699442800272 -0.6435864124771727 -0.7050568031872442 -0.7980385503901821 -99.0 -99.0 -99.0 -99.0 -99.0
-0.07300340559010672 -0.3436758163080634 -0.48219528304032844 -0.474776070431982 -0.43985030430657446 -0.38984161997084776 -0.32797709208169024 -0.2827243741564652 -0.29806135471748724 -0.3020354132739423 -0.3098356476359205 -0.2907972528261088 -0.2966945004490454 -0.305476817256516 -0.33728506194267943 -0.34695146158856033 -0.3152361685025998 -0.34488839602059623 -99.0 -99.0 -99.0 -99.0
-0.11342324698237419 -0.29261565242851933 -0.3356256031346566 -0.30199743256266104 -0.2799842153392938 -0.2789272845385649 -0.292884856620825 -0.2930137419129662 -0.2945999497766063 -0.2742711063683307 -0.2755538922736923 -0.2933038611365216 -0.30977948320951454 -0.31969961524009705 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0
0.20138104257188574 -0.2796196568072206 -0.1710845696009694 -0.1636791098263203 -0.15571462412800072 -0.11962317182361146 -0.12292630696350235 -0.18210671297212816 -0.23802997305428183 -0.25482399807269607 -0.3034740588628671 -0.36962265717570847 -0.41657010827471885 -0.4214940369129181 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0
-0.0465759183383531 -0.29113146206145457 -0.3283200457541387 -0.34823915297454416 -0.3606656685885426 -0.3213043679544937 -0.2857054645979618 -0.27029029315453584 -0.2744522456839775 -0.2701036046219804 -0.24246754311272978 -0.23001636860457614 -0.228082556649198 -0.21176604964888884 -0.21328061374156015 -0.20762436214312985 -0.20715438456471125 -0.22022784286124114 -99.0 -99.0 -99.0 -99.0
0.11334525048732758 -0.03233906626701355 -0.16333182156085968 -0.220586895942688 -99.0 -0.25661700963974 -0.27017083764076233 -0.2795906066894531 -0.28449714183807373 -0.27755647897720337 -0.2716655731201172 -0.27624496817588806 -0.28128719329833984 -0.2814934551715851 -99.0 -0.2949674427509308 -0.3234562575817108 -0.3504602909088135 -0.3806125521659851 -0.3948162794113159 -0.41098323464393616 -0.42461705207824707
0.0876883864402771 -0.12712477272489792 -0.2567411940862473 -0.2772310972213745 -0.2650011479854584 -0.2598843865784345 -0.2775572632684752 -0.30394434928894043 -0.3109251856803894 -0.3265664919177599 -0.3444230556488037 -0.3663221560374689 -0.3746579587459564 -0.3856453100130775 -0.3939194083213806 -0.4301532316687158 -0.4737603540206441 -0.49551713466644287 -0.5154939968361906 -0.5480265617370605 -0.5891566872596741 -0.5898771788416218
0.16052287817001343 0.02019276995832138 -0.09758303874170061 -0.10298502445220947 -0.09132310748100281 -0.08361081680005583 -0.09074001618188733 -0.12716782093048096 -0.15868628025054932 -0.18161428876368904 -0.22409459948539734 -0.24878318959581217 -0.28596439957618713 -0.31475446099019366 -0.3413049876689911 -0.36153124480752075 -0.38988896906490317 -0.401819109916687 -0.41495803744548054 -0.43609854578971863 -0.44727811217308044 -0.4736522329965718
-0.07179210338594005 -0.4927717986392393 -0.5384124411965632 -0.45734488347304975 -0.37687475630346 -0.3225717312044213 -0.35589851022170554 -0.4130536162780978 -0.4532789312104826 -0.5014802172948843 -0.5351212252514265 -0.556329169586826 -0.5657930824573468 -0.5945429984602544 -0.6153889690117318 -0.641288995702195 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0
-0.051836052035675685 -0.2336864689366016 -0.2335660169591695 -0.3121083477484073 -0.3297530997738672 -0.3089628092977045 -0.31335669906811014 -0.29342417517468466 -0.3264651633591057 -0.3796417007145031 -0.40561334949505784 -0.40347559848997433 -0.36190500268921827 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0
0.02249750758929773 -0.3114459094056507 -0.22944354828603716 -0.15587502024128427 -0.12921910237179066 -0.1240986819314102 -0.13066495932032127 -0.1561440430480283 -0.17647647865500743 -0.20169128646611903 -0.22704247254493204 -0.261639447337202 -0.27703021204241435 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0
0.07299151100928827 -0.12920747454340123 -0.1690076489656061 -0.17710408766860186 -0.16773522005848934 -0.201308826806201 -0.234376249121158 -0.2527111998049824 -0.27065123730782276 -0.28083415610572643 -0.3120545540130852 -0.3383374192139394 -0.35540022995183695 -0.3876530040786554 -0.42641342512067193 -0.445905335019946 -0.4571725114044263 -0.4809254273052479 -0.4922858445407054 -0.5027393842049492 -0.5003869016479456 -0.501005403928365
0.026478106565693934 -0.19210325675459147 -0.2558061250168148 -0.23260509644530752 -0.2053726578773712 -0.13159103664136423 -0.10282702786519908 -0.11843346574875074 -0.11430809953396975 -0.10590103061687987 -0.10179029414996513 -0.16384249903349615 -0.19345099287630765 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0
0.10966424497230583 -0.21864186198675176 -0.23021376119039286 -0.1412082151004539 -0.1177322268486023 -0.11110435878851894 -0.14456773393306083 -0.19017889399446064 -0.24152506598628262 -0.32023982298316045 -0.3634050824945421 -0.3959439244900242 -0.4321462493262022 -0.4597272297632419 -0.49377432465553284 -0.525118720645617 -0.5546627502030453 -0.5629609716207373 -0.5577806062267925 -0.5919820547744157 -0.582807451385204 -0.5930184433320305
0.13964909315109253 -0.022898228290201477 -0.19245024620331416 -0.2065555900335312 -0.17888693511486053 -0.18250093336100554 -0.2071036406066074 -0.26871171593666077 -0.29720523953437805 -0.3252531356286151 -0.34415653347969055 -0.3474484868676428 -0.366963267326355 -0.416273179148405 -0.4747298061847687 -0.5157144173443372 -0.5639940956899582 -0.6005228757858276 -0.6223479817804536 -0.6368631720542908 -0.6616740226745605 -0.6884207470345015
-0.09677400317865814 -0.28036286536820115 -0.26869843766584023 -0.22487145927699448 -0.22802879316407004 -0.20719627349311162 -0.17036375891403116 -0.15117639537042196 -0.16583659596442776 -0.17597645169726028 -0.18610444408685098 -0.18567951528688467 -0.19319448651274168 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0
0.14581934359143212 -0.05277996453353944 -0.08968071430493488 -0.0888640715390697 -0.10306582794275267 -0.10517114498538532 -0.11831730577404448 -0.14796891569620194 -0.1970856290610596 -0.20746930750971682 -0.209949905189331 -0.2657758510146999 -0.3307116479269407 -0.3674833723628756 -0.3774827284592005 -0.42406290298941735 -0.45323111829142276 -0.4707495245746176 -0.49266585920225986 -0.5061035101954948 -0.5362303747132536 -0.5324623584747314
-0.11548852956651565 -0.21802472205832515 -0.10783471980195455 -0.06579017180150301 -0.060148251034616254 -0.07609653329927346 -0.0842761747354053 -0.12324293712012101 -0.15499118447984642 -0.21748398422017604 -0.30602012578221677 -0.3738863361061243 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0
0.03327749989171547 -0.08275772558649168 -0.0991541324739517 -0.08606939675800769 -0.0710893562343495 -0.07594534147672327 -0.11362936037770209 -0.13084101076713398 -0.1471475484732548 -0.16417783800407681 -0.22807981959793241 -0.28691216106039724 -0.3538263801441057 -0.39725295561751883 -0.44128903211638537 -0.4502321283538671 -0.47862420566614094 -0.5202839404146213 -0.5330216441747578 -0.574583113193512 -99.0 -99.0
